Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
AvgRole_1760_RoleName,arBK,avg角色_AvgRole_C.csv,765,AvgRole,Character Name,,低沉的歌声,Low Chanting,Низкий голос,Canto profundo,低い歌声,낮은 목소리의 노랫소리,Chant grave,Tiefe Gesänge,Canto grave,เสียงร้องที่ลึกและหนักแน่น,Suara bernyanyi yang rendah,Giọng hát trầm
AvgRole_1761_RoleName,arBN,avg角色_AvgRole_C.csv,766,AvgRole,Character Name,,巨犬,Giant Hound,Большая собака,Perro gigante,巨犬,거대한 개,Grand chien,Riesiger Hund,Cão gigante,สุนัขยักษ์,Anjing Raksasa,Khuyển Cự Nhân
AvgRole_1762_RoleName,arBQ,avg角色_AvgRole_C.csv,767,AvgRole,Character Name,,SpChar_Researcher2_NF,SpChar_Researcher2_NF,#N/A,#N/A,#N/A,SpChar_Researcher2_NF,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1763_RoleName,arBT,avg角色_AvgRole_C.csv,768,AvgRole,Character Name,,莱克,Ryker,Райкер,Ryker,レイク,라이커,Ryker,Ryker,Ryker,Ryker,Ryker,Ryker
AvgRole_1764_RoleName,arBW,avg角色_AvgRole_C.csv,769,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1765_RoleName,arBZ,avg角色_AvgRole_C.csv,770,AvgRole,Character Name,,幼年泰旖丝,Young Thais,Молодая Тайис,Thais joven,幼年タイイス,어린 타이스,Jeune Thais,Junge Thais,Jovem Táias,ไทอีสตอนเด็ก,Thais Muda,Thời thơ ấu của Thái Di Sơ
AvgRole_1766_RoleName,arCc,avg角色_AvgRole_C.csv,771,AvgRole,Character Name,,君王,Monarch,Король,Rey,国王,군주,Roi,König,Rei,พระมหากษัตริย์,Raja,Vua
AvgRole_1767_RoleName,arCf,avg角色_AvgRole_C.csv,772,AvgRole,Character Name,,大臣,Minister,Министр,Ministro,大臣,대신,Ministre,Minister,Ministro,รัฐมนตรี,Menteri,Đại thần
AvgRole_1768_RoleName,arCi,avg角色_AvgRole_C.csv,773,AvgRole,Character Name,,传令使,Herald,Вестник,Mensajero,伝令使,전령,Messager,Bote,Mensageiro,ผู้ส่งสาร,Utusan Perintah,Lệnh sứ
AvgRole_1769_RoleName,arCl,avg角色_AvgRole_C.csv,774,AvgRole,Character Name,,陌生的女人,Stranger Woman,Незнакомая женщина,Mujer extraña,見知らぬ女性,낯선 여성,Femme étrange,Fremde Frau,Mulher estranha,ผู้หญิงแปลกหน้า,Wanita misterius,Người phụ nữ xa lạ
AvgRole_1770_RoleName,arCo,avg角色_AvgRole_C.csv,775,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1771_RoleName,arCr,avg角色_AvgRole_C.csv,776,AvgRole,Character Name,,值班医疗助理,On-Call Medical Assistant,Дежурный медицинский ассистент,Asistente médico de guardia,值班医疗アシスタント,당직 의료 보조원,Assistant médical de garde,Diensthabender medizinischer Assistent,Assistente médico de plantão,ผู้ช่วยแพทย์เวร,Asisten Medis Piket,Trợ lý y tế ca trực
AvgRole_1772_RoleName,arCu,avg角色_AvgRole_C.csv,777,AvgRole,Character Name,,泰旖丝,Thais,Таис,Thais,タイイス,타이스,Thais,Thais,Táias,คนไทย,Thais,Thais
AvgRole_1773_RoleName,arCx,avg角色_AvgRole_C.csv,778,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1774_RoleName,arCA,avg角色_AvgRole_C.csv,779,AvgRole,Character Name,,利莫里亚老人,Lemurian Elder,Старик Лимурия,Anciano de Lemuria,リモリアの老人,리모리아 노인,Vieil homme de Lemuria,Lemurischer Alter,Idoso de Lemoria,ลีมูเรียผู้สูงอายุ,Tetua Lemuria,Người già Lemuria
AvgRole_1775_RoleName,arCD,avg角色_AvgRole_C.csv,780,AvgRole,Character Name,,利莫里亚男性,Lemurian Male,Лимурийский мужчина,Hombre de Lemuria,リモリア男性,리모리아 남성,Homme de Lemuria,Lemurischer Mann,Homem de Lemúria,ลีมูเรียผู้ชาย,Lemuria Laki-laki,Nam Lemuria
AvgRole_1776_RoleName,arCG,avg角色_AvgRole_C.csv,781,AvgRole,Character Name,,利莫里亚女性,Lemurian Female,Жительница Лимурии,Mujer de Lemuria,リモリアの女性,리모리아 여성,Femme de Lemuria,Lemurische Frau,Mulher de Lemúria,ลีมูเรียหญิง,Wanita Lemuria,Nữ giới Lemuria
AvgRole_1777_RoleName,arCJ,avg角色_AvgRole_C.csv,782,AvgRole,Character Name,,头像剪影-女1,Avatar Silhouette F1,Аватар силуэт - женщина 1,Silueta de avatar - Mujer 1,アイコンシルエット-女1,실루엣 - 여성 1,Silhouette d'avatar - Femme 1,Avatar-Silhouette - Frau 1,Silhueta do avatar - Feminino 1,รูปเงาโปรไฟล์-ผู้หญิงคนที่1,Siluet Avatar - Perempuan 1,Đường nét phác thảo chân dung - nữ 1
AvgRole_1778_RoleName,arCM,avg角色_AvgRole_C.csv,783,AvgRole,Character Name,,头像剪影-男1,Avatar Silhouette M1,Аватар тени—мужчина 1,Silueta de avatar - Hombre 1,アイコンシルエット-男1,실루엣 - 남성 1,Silhouette d'avatar - Homme 1,Avatar-Silhouette - Mann 1,Silhueta do avatar - Masculino 1,รูปเงา-ชาย1,Siluet Avatar - Pria 1,Hình bóng chân dung - nam 1
AvgRole_1779_RoleName,arCP,avg角色_AvgRole_C.csv,784,AvgRole,Character Name,,头像剪影-男2,Avatar Silhouette M2,"Аватар силуэт, мужчина 2",Silueta de avatar - Hombre 2,アイコンシルエット-男2,실루엣 - 남성 2,Silhouette d'avatar - Homme 2,Avatar-Silhouette - Mann 2,Silhueta do avatar - Masculino 2,รูปเงาแทนตัว-ชาย2,Siluet Avatar - Pria 2,Avatar Silhouette - Nam Thứ Hai
AvgRole_1780_RoleName,arCS,avg角色_AvgRole_C.csv,785,AvgRole,Character Name,,沉稳的侍卫,Calm Guard,Уверенный стражник,Guardián firme,落ち着いた侍衛,침착한 경호원,Garde calme,Stabiler Wächter,Guarda Firme,ผู้คุ้มกันผู้สุขุม,Pengawal yang tenang dan dapat diandalkan,Vệ sĩ trầm ổn
AvgRole_1781_RoleName,arCV,avg角色_AvgRole_C.csv,786,AvgRole,Character Name,,焦急的侍卫,Anxious Guard,Озабоченный стражник,Guardia Ansiosa,焦燥な侍衛,조바심을 내는 경호원,Garde anxieux,Besorgter Wächter,Guarda ansioso,องครักษ์ผู้วิตกกังวล,Pengawal yang gelisah,Vệ sĩ lo lắng
AvgRole_1782_RoleName,arCY,avg角色_AvgRole_C.csv,787,AvgRole,Character Name,,帕娅,Paya,Пайя,Paya,パイヤ,파야,Paya,Paya,Paya,ปายา,Paya,Phaya
AvgRole_1783_RoleName,arDb,avg角色_AvgRole_C.csv,788,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1784_RoleName,arDe,avg角色_AvgRole_C.csv,789,AvgRole,Character Name,,柯蕾特,Colette,Колетт,Colette,コレット,코레트,Colette,Colette,Colette,โคเล็ตต์,Colette,Corèt
AvgRole_1785_RoleName,arDh,avg角色_AvgRole_C.csv,790,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1786_RoleName,arDk,avg角色_AvgRole_C.csv,791,AvgRole,Character Name,,贵妇人,Noble Lady,Дама высшего общества,Señora,貴婦人,귀부인,Dame,Euer Gnaden,Dama,สุภาพสตรีผู้สูงศักดิ์,Nyonya terhormat,Quý bà
AvgRole_1787_RoleName,arDn,avg角色_AvgRole_C.csv,792,AvgRole,Character Name,,柯蕾特,Colette,Колетт,Colette,コレット,코레트,Colette,Colette,Colette,โคเล็ตต์,Colette,Corèt
AvgRole_1788_RoleName,arDq,avg角色_AvgRole_C.csv,793,AvgRole,Character Name,,奥尔拉,Horla,Орла,Horla,オルラ,오를라,Horla,Horla,Horla,ฮอร์ลา,Horla,Horla
AvgRole_1789_RoleName,arDt,avg角色_AvgRole_C.csv,794,AvgRole,Character Name,,好心的邻居,Kind Neighbor,Добрый сосед,Vecino amable,親切な近所の人,착한 이웃,Voisin bienveillant,Gutherziger Nachbar,Vizinho bondoso,เพื่อนบ้านที่ใจดี,Tetangga yang baik,Hàng xóm tốt tính
AvgRole_1790_RoleName,arDw,avg角色_AvgRole_C.csv,795,AvgRole,Character Name,,悲伤的邻居,Sad Neighbor,Скорбный сосед,Vecino triste,悲しみの近所の人,슬픈 이웃,Le voisin triste,Trauriger Nachbar,Vizinho Triste,เพื่อนบ้านที่โศกเศร้า,Tetangga yang bersedih,Hàng xóm buồn
AvgRole_1791_RoleName,arDz,avg角色_AvgRole_C.csv,796,AvgRole,Character Name,,兴奋的市民,Excited Citizen,Граждане с волнением,Ciudadano emocionado,興奮した市民,흥분한 시민,Citoyen excité,Aufgeregter Bürger,Cidadão empolgado,พลเมืองที่ตื่นเต้น,Warga yang antusias,Người dân hào hứng
AvgRole_1792_RoleName,arDC,avg角色_AvgRole_C.csv,797,AvgRole,Character Name,,冷静的市民,Calm Citizen,Спокойный гражданин,Ciudadano tranquilo,冷静な市民,차분한 시민,Citoyen calme,Ruhiger Bürger,Cidadão calmo,พลเมืองที่สุขุม,Warga yang tenang,Cư dân điềm đạm
AvgRole_1793_RoleName,arDF,avg角色_AvgRole_C.csv,798,AvgRole,Character Name,,怪物,Monster,Монстр,Monstruo,モンスター,괴물,: Monstre,Monster,Monstro,มอนสเตอร์,Monster,Quái vật
AvgRole_1794_RoleName,arDI,avg角色_AvgRole_C.csv,799,AvgRole,Character Name,,？？,??,#N/A,#N/A,#N/A,??,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1794_Sign,arDJ,avg角色_AvgRole_C.csv,799,AvgRole,Signature (Communicator),,睁大眼看看吧，这世界的虚妄,Open your eyes to the pointlessness of everything.,"Посмотри широко открытыми глазами, иллюзорность этого мира","Mira bien, la falsedad de este mundo",目を大きく開けて見てみな、この世界の虚しさ,눈을 크게 뜨고 봐. 이 세상이 얼마나 허무한지를.,Ouvre grand les yeux et regarde l'illusion de ce monde,Mach die Augen auf und sieh die Täuschung dieser Welt,Abra bem os olhos e veja a ilusão deste mundo,จงลืมตาดูให้ชัด มายาของโลกนี้,"Bukalah matamu lebar-lebar, dan saksikanlah kehampaan dunia ini.","Hãy mở to mắt và nhìn, sự hư ảo của thế giới này"
AvgRole_1795_RoleName,arDL,avg角色_AvgRole_C.csv,800,AvgRole,Character Name,,汀克特,Tinct,Тинкт,Tintura,ティンカー,틴커트,Teinture,Tinktur,Tinta,ทิงเจอร์,Tinct,Nhuộm màu
AvgRole_1795_Sign,arDM,avg角色_AvgRole_C.csv,800,AvgRole,Signature (Communicator),,失声的百灵鸟，是否也会歌唱。,Does a voiceless lark still sing?,"Потерявшая голос жаворонка, будет ли она петь.",¿Canta el ruiseñor mudo?,声を失ったヒナゲシも、歌うのだろうか。,목소리를 잃은 종달새가 과연 노래할 수 있을까요?,"Un rossignol muet, peut-il encore chanter?",Wird die stumme Nachtigall auch singen?,O rouxinol sem voz ainda canta?,นกการเวกที่ไร้เสียง ยังคงร้องเพลงหรือไม่,"Burung bulbul yang kehilangan suaranya, apakah masih bisa bernyanyi.","Chim họa mi mất giọng, có còn hát không."
AvgRole_1796_RoleName,arDO,avg角色_AvgRole_C.csv,801,AvgRole,Character Name,,哈姆林,Hameln,Гамельн,Hameln,ハーメルン,하멜른,Hameln,Hameln,Hameln,ฮาเมล,Hameln,Hameln
AvgRole_1796_Sign,arDP,avg角色_AvgRole_C.csv,801,AvgRole,Signature (Communicator),,排练中，有事请稍候。,Rehearsal in progress. Please wait.,"Репетиция идет, пожалуйста, подождите. ","En ensayo, por favor espera",リハーサル中、何かありましたらお待ちください。,리허설 중입니다. 잠시 기다려 주세요.,"En répétition, veuillez patienter","Probe läuft, bitte warten","Ensaio em andamento, por favor, aguarde",กำลังซ้อมอยู่ มีอะไรโปรดรอสักครู่,"Sedang berlatih, silakan tunggu sebentar jika ada keperluan.","Đang luyện tập, có việc vui lòng đợi trong giây lát."
AvgRole_1797_RoleName,arDR,avg角色_AvgRole_C.csv,802,AvgRole,Character Name,,「N」,"""N""",#N/A,#N/A,#N/A,「N」,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1798_RoleName,arDU,avg角色_AvgRole_C.csv,803,AvgRole,Character Name,,？？,??,#N/A,#N/A,#N/A,??,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1799_RoleName,arDX,avg角色_AvgRole_C.csv,804,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1800_RoleName,arEa,avg角色_AvgRole_C.csv,805,AvgRole,Character Name,,艾尔莎,Elsa,Эльза,Elsa,エールサ,엘사,Aelsa,Elsa,Elsa,เอลซ่า,Elsa,Elxa
AvgRole_1801_RoleName,arEd,avg角色_AvgRole_C.csv,806,AvgRole,Character Name,,奇怪的邮筒,Strange Mailbox,Странный почтовый ящик,Buzón extraño,奇妙な郵便箱,기묘한 우편함,Boîte aux lettres étrange,Seltsamer Briefkasten,Caixa de Correio Estranha,ตู้ไปรษณีย์แปลก,Kotak Pos Aneh,Hòm thư kỳ quái
AvgRole_1802_RoleName,arEg,avg角色_AvgRole_C.csv,807,AvgRole,Character Name,,黑胶唱片,Vinyl Record,Виниловый диск,Disco de Vinilo,ブラックレコード,검은 레코드판,Disque Vinyle,Schallplatte,Disco de Vinil,แผ่นเสียงไวนิล,Piringan hitam,Đĩa than đen
AvgRole_1803_RoleName,arEj,avg角色_AvgRole_C.csv,808,AvgRole,Character Name,,蒙宠者们,The Chosen Ones,Избранные,Los favorecidos,寵愛される者たち,선택받은 자들,Favoris de Dieu,Die Begünstigten,Os favorecidos,ผู้ถูกเลือกให้ได้รับพร,Mereka yang Terpilih,Những người được sủng ái
AvgRole_1804_RoleName,arEm,avg角色_AvgRole_C.csv,809,AvgRole,Character Name,,卡纳克,Karnahk,Карнак,Karnak,カナク,카르나크,Carnac,Karnak,Karnak,คานัค,Kanak,Carnac
AvgRole_1805_RoleName,arEp,avg角色_AvgRole_C.csv,810,AvgRole,Character Name,,阿波菲斯,Apophis,Апоп,Apofis,アポフィス,아포피스,Apophis,Apophis,Apophis,อะโพฟิส,Apophis,A-pô-phít
AvgRole_1806_RoleName,arEs,avg角色_AvgRole_C.csv,811,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1807_RoleName,arEv,avg角色_AvgRole_C.csv,812,AvgRole,Character Name,,祭司,Priest,Священник,Sacerdote,祭司,사제,Prêtre,Priester,Sacerdote,นักบวช,Pendeta,Thầy tu
AvgRole_1808_RoleName,arEy,avg角色_AvgRole_C.csv,813,AvgRole,Character Name,,调查员,Investigator,Детектив,Investigador,調査員,조사원,Enquêteur,Ermittler,Investigador,นักสืบ,Penyelidik,Điều tra viên
AvgRole_1809_RoleName,arEB,avg角色_AvgRole_C.csv,814,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1810_RoleName,arEE,avg角色_AvgRole_C.csv,815,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1811_RoleName,arEH,avg角色_AvgRole_C.csv,816,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1812_RoleName,arEK,avg角色_AvgRole_C.csv,817,AvgRole,Character Name,,审查会领队,Committee Leader,Руководитель рассмотрения дела,Líder del Comité de Censura,審査会リーダー,심사회 팀장,Chef du Comité de Censure,Prüfungsausschuss-Leiter,Líder do Comitê de Censura,หัวหน้าทีมตรวจสอบ,Pemimpin Komite,Trưởng nhóm hội nghị thẩm tra
AvgRole_1813_RoleName,arEN,avg角色_AvgRole_C.csv,818,AvgRole,Character Name,,审查会探员,Committee Agent,Агент по рассмотрению дел,Agente del comité,審査会エージェント,심사회 요원,Agent du comité de censure,Agent des Ausschusses,Agente do Comitê de Censura,คณะกรรมตรวจสอบ,Agen Komite,Điệp viên của hội nghị thẩm tra
AvgRole_1814_RoleName,arEQ,avg角色_AvgRole_C.csv,819,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1815_RoleName,arET,avg角色_AvgRole_C.csv,820,AvgRole,Character Name,,提灯教众,Lightbearer Devotee,Верующие светлого храма,Creyentes de la luz del templo,提灯教団,등불 교도들,Croyants de la lumière du temple,Tempellicht-Gläubige,Crentes que iluminam o templo,ผู้ศรัทธาแสงศักดิ์สิทธิ์,Penerang cahaya kuil,Tín đồ ánh sáng đền thờ
AvgRole_1816_RoleName,arEW,avg角色_AvgRole_C.csv,821,AvgRole,Character Name,,提灯双子,Lightbearer Twins,Светлящиеся близнецы,Gemelos de la Linterna,提灯の双子,등불 쌍둥이,Jumeaux de la Lampe,Laternenzwillinge,Gêmeos da Lanterna,โคมคู่แฝด,Kembar Lentera,Song Sinh Đèn Lồng
AvgRole_1817_RoleName,arEZ,avg角色_AvgRole_C.csv,822,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1818_RoleName,arFc,avg角色_AvgRole_C.csv,823,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1819_RoleName,arFf,avg角色_AvgRole_C.csv,824,AvgRole,Character Name,,痛苦的探员,Tormented Agent,Мученический агент,Agente dolorido,苦悩のエージェント,고통받는 요원,Agent souffrant,Schmerzhafter Agent,Agente Doloroso,ผู้ที่เต็มไปด้วยความเจ็บปวด นักสืบ,Agen yang kesakitan,Điệp viên đau khổ
AvgRole_1820_RoleName,arFi,avg角色_AvgRole_C.csv,825,AvgRole,Character Name,,慌乱的探员,Flustered Agent,Агент в панике,Agente en pánico,パニックのエージェント,당황하는 요원,: L'agent paniqué,Panischer Agent,Agente em pânico,นักสืบผู้โกลาหล,Agen yang cemas,Điệp viên đang hoảng loạn
AvgRole_1821_RoleName,arFl,avg角色_AvgRole_C.csv,826,AvgRole,Character Name,,于丽埃特,Juliette,Жюльетта,Juliette,ユリエット,유리에트,Juliette,Juliette,Juliette,จูเลียต,Juliette,Juliette
AvgRole_1822_RoleName,arFo,avg角色_AvgRole_C.csv,827,AvgRole,Character Name,,克莱门汀,Clementine,Клементин,Clementine,クレメンティン,클레멘타인,Clémentine,Clementine,Clementine,คลีเมนไทน์,Klementin,Clementine
AvgRole_1823_RoleName,arFr,avg角色_AvgRole_C.csv,828,AvgRole,Character Name,,阿利斯泰尔,Alistair,Алистер,Alistair,アリステア,알리스타르,Alistair,Alistair,Alistair,อลิสแตร์,Alistair,Alistair
AvgRole_1824_RoleName,arFu,avg角色_AvgRole_C.csv,829,AvgRole,Character Name,,塔薇AF,Tawil AF,Тави AF,Tawil AF,タワAF,타비 AF,Tawil AF,Tawil AF,Tawil AF,ทาวี AF,Tawil AF,Tà Vy AF
AvgRole_1825_RoleName,arFx,avg角色_AvgRole_C.csv,830,AvgRole,Character Name,,哈姆林AF,Hameln AF,Хамлин АФ (Автоматическая Функция),Hameln AF,ハムリンAF,하멜른 AF,Hameln AF,Hameln AF,Hameln AF,แฮมลิน AF,Hameln AF,Hamlin Lực lượng không quân (AF)
AvgRole_1826_RoleName,arFA,avg角色_AvgRole_C.csv,831,AvgRole,Character Name,,环行·拉蒙娜,Ramona: Timeworn,Рамона-цикл,Órbita - Ramona,環·ラモナ,회귀·라모나,Circuit - Ramona,Ringlauf - Ramona,Órbita - Ramona,ราโมนา-ลูป,Ramona-loop,Vòng lặp ramona
AvgRole_1826_Sign,arFB,avg角色_AvgRole_C.csv,831,AvgRole,Signature (Communicator),,等待与你相见。,Looking forward to meeting you.,Жду встречи с тобой.,Esperando verte,あなたに会うのを楽しみにしています。,당신과 만날 날을 기다립니다.,: Attendre de te rencontrer,Warten auf dich,Esperando para te encontrar,รอพบคุณ。,Menunggu untuk bertemu denganmu.,Mong được gặp bạn.
AvgRole_1827_RoleName,arFD,avg角色_AvgRole_C.csv,832,AvgRole,Character Name,,本源朵尔AF,Genesis Doll AF,Источник Дор АФ,Origen de muñeca AF,本源ドルAF,본원 돌 AF,Origine poupée AF,Genesis Puppe AF,Gênesis Boneca AF,ต้นกำเนิดดอร์AF,Genesis Boneka AF,Nguồn gốc đóa AF
AvgRole_1828_RoleName,arFG,avg角色_AvgRole_C.csv,833,AvgRole,Character Name,,本源朵尔NF,Genesis Doll NF,Источник Дор НФ,Origen de muñeca NF,本源ドルNF,본원 돌 NF,Origine poupée NF,Genesis Puppe NF,Gênesis Boneca NF,ต้นกำเนิดดอร์NF (ชื่อย่อเฉพาะ),Genesis Boneka NF,Nguồn gốc đóa NF
AvgRole_1829_RoleName,arFJ,avg角色_AvgRole_C.csv,834,AvgRole,Character Name,,塔薇？,Tawil?,Тави?,¿Tawil?,タヴィ？,타비?,Tawil ?,Tawil?,Tawil?,ทาวี?,Tawil?,Tà Vy?
AvgRole_1830_RoleName,arFM,avg角色_AvgRole_C.csv,835,AvgRole,Character Name,,N？,N?,#N/A,#N/A,#N/A,N?,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1831_RoleName,arFP,avg角色_AvgRole_C.csv,836,AvgRole,Character Name,,泰旖丝？,Thais?,Тайис?,Thais?,タイイス？,타이스?,Thais ?,Thais?,Táias?,ไทอีส?,Thais?,Thái Di Sơ?
AvgRole_1832_RoleName,arFS,avg角色_AvgRole_C.csv,837,AvgRole,Character Name,,契诃玛-达阿特,Chokmah-Da'at,Чехома-Даат,Chiehoma-Daat,チェコマ・ダアト,호크마-다아트,Chechoma-Da'ath,Chichoma-Daat,Chicoma-Daath,เค่อห์ม่า-ดาอัต,Khehoma-Da'at,Chèkhoma-Daát
AvgRole_1833_RoleName,arFV,avg角色_AvgRole_C.csv,838,AvgRole,Character Name,,托乎瓦波,Tohuwabohu,Товарищество,Tohuwabohu,トフワボ,토후-와-보후,Tohuvabohu,Tohuvabohu,Tohuvapoh,โตโฮวาโบ,Tobohua Bo,Tô Húc Ba
AvgRole_1834_RoleName,arFY,avg角色_AvgRole_C.csv,839,AvgRole,Character Name,,拉蒙娜的幻影,Ramona's Illusion,Фантом Рамона,El fantasma de Ramona,ラモナのファントム,라모나의 환영,L'illusion de Ramona,Ramona's Phantasma,A ilusão de Ramona,ภาพลวงตาของรามอน่า,Fatamorgana Ramona,Hình bóng Ramona
AvgRole_1835_RoleName,arGb,avg角色_AvgRole_C.csv,840,AvgRole,Character Name,,朵尔的幻影,Doll's Illusion,Фантом доры,El fantasma de Dól,ドルのファントム,돌의 환영,L'illusion de Doll,Dorls Phantasma,A aparição de boneca,ภาพลวงตาของดอร์,Fatamorgana Boneka,Hình bóng của Đóa Nhi
AvgRole_1836_RoleName,arGe,avg角色_AvgRole_C.csv,841,AvgRole,Character Name,,萝坦的幻影,Lotan's Illusion,Фантом Ротань,El fantasma de Lotan,ロタンのファントム,로탄의 환영,Le fantasme de Lotan,Lotans Phantasma,O fantasma de Lotan,ภาพลวงตาของโรแทน,Fatamorgana Lotan,Hình bóng lơ-tan
AvgRole_1837_RoleName,arGh,avg角色_AvgRole_C.csv,842,AvgRole,Character Name,,奥吉尔的幻影,Ogier's Illusion,Оргр Фантом,El fantasma de Ogier,オージルのファントム,오지에의 환영,Le fantasme d'Ogier,Ogiers Phantasma,O fantasma de Ogier,ภาพลวงของโอกีล,Fatamorgana Ogier,Hình bóng Orci
AvgRole_1838_RoleName,arGk,avg角色_AvgRole_C.csv,843,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1839_RoleName,arGn,avg角色_AvgRole_C.csv,844,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1840_RoleName,arGq,avg角色_AvgRole_C.csv,845,AvgRole,Character Name,,原初悲泣之视,"""Gaze of Primordial Sorrow""",Исходный скорбящий взор,#N/A,元初悲泣の視覚,원초적 슬픔의 시선,#N/A,#N/A,#N/A,สายตาแห่งความเศร้าโศกดั้งเดิม,Pandangan Ratapan Awal,Tầm nhìn sầu thảm nguyên sơ
AvgRole_1841_RoleName,arGt,avg角色_AvgRole_C.csv,846,AvgRole,Character Name,,原初恐惧之视,"""Gaze of Primordial Fear""",Первоначальный взгляд ужаса,#N/A,元初の恐怖の視覚,원초적 공포의 시선,#N/A,#N/A,#N/A,วิสัยทัศน์แห่งความหวาดกลัวดั้งเดิม,Pandangan Ketakutan Primordial,Ánh nhìn của Sự Sợ Hãi Nguyên Thủy
AvgRole_1842_RoleName,arGw,avg角色_AvgRole_C.csv,847,AvgRole,Character Name,,原初刺骨之视,"""Gaze of Primordial Scathe""",Исходный ледяной взгляд,#N/A,元初の刺骨の視線,원초적 참혹의 시선,#N/A,#N/A,#N/A,สายตาเย็นชาดั้งเดิม,Pandangan Menyengat dari Awal Mula,Ánh Nhìn Lạnh Buốt Nguyên Thủy
AvgRole_1843_RoleName,arGz,avg角色_AvgRole_C.csv,848,AvgRole,Character Name,,原初诡谲之视,"""Gaze of Primordial Deceit""",Исходный коварный взгляд,#N/A,元初の奇異な視,원초적 기만의 시선,#N/A,#N/A,#N/A,สายตาอันลึกลับดั้งเดิม,Pandangan Awal yang Aneh dan Misterius,Nhìn huyền bí ban đầu
AvgRole_1844_RoleName,arGC,avg角色_AvgRole_C.csv,849,AvgRole,Character Name,,原初邪信之视,"""Gaze of Primordial Heresy""",Исходный взгляд еретической веры,#N/A,元初邪信の視点,원초적 모독의 시선,#N/A,#N/A,#N/A,สายตาแห่งศรัทธาลึกลับดั้งเดิม,Pandangan Iman Jahat Asal,Ánh nhìn của Tà giáo nguyên thủy
AvgRole_1845_RoleName,arGF,avg角色_AvgRole_C.csv,850,AvgRole,Character Name,,原初疯狂之视,"""Gaze of Primordial Madness""",Исходное сумасшествие взгляда,#N/A,元初の狂気の視覚,원초적 광기의 시선,#N/A,#N/A,#N/A,มุมมองแห่งความบ้าคลั่งเริ่มแรก,Pandangan Kegilaan Awal,Góc nhìn điên rồ nguyên thủy
AvgRole_1846_RoleName,arGI,avg角色_AvgRole_C.csv,851,AvgRole,Character Name,,原初诞临之视,"""Gaze of Primordial Birth""",Исходный первоначальный взгляд,#N/A,元初降臨の視,원초적 탄생의 시선,#N/A,#N/A,#N/A,การเห็นครั้งแรกแห่งกำเนิดอันศักดิ์สิทธิ์,Pandangan Kedatangan Awal,Khởi Nguyên của Hiện Diện
AvgRole_1847_RoleName,arGL,avg角色_AvgRole_C.csv,852,AvgRole,Character Name,,艾继丝的幻影,Aigis's Illusion,Фантом Ай Джиса,#N/A,エイジスのファントム,아이기스의 환영,#N/A,#N/A,#N/A,ภาพลวงตาของไอจิส,Fatamorgana Aigis,Hình bóng Ai Jī Sī
